gameId,gameConfig,start,end,text,speaker,trial,role,echo,description
yubEzRSKnPkFZDJWS,game72,318.68,319.68,Okay.,R,2,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,319.68,320.68,"Did you hear that, [id131]?",R,2,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,320.68,321.68,What is it?,id131,2,L,NA,NA
yubEzRSKnPkFZDJWS,game72,321.68,323.68,Did you hear what [id132] said?,R,2,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,323.68,324.68,This?,id131,2,L,NA,NA
yubEzRSKnPkFZDJWS,game72,323.68,324.68,A boat hee!,id132,2,S,NA,NA
yubEzRSKnPkFZDJWS,game72,324.68,325.68,A boat eh!,id132,2,S,NA,NA
yubEzRSKnPkFZDJWS,game72,324.68,325.68,A boat.,id132,2,S,NA,NA
yubEzRSKnPkFZDJWS,game72,325.68,326.68,Nice!,R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,326.68,329.68,Great job! You guys are guessing for Smurphy.,R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,329.68,331.68,He's so happy.,R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,331.68,333.68,Here's another one!,id132,3,L,NA,NA
yubEzRSKnPkFZDJWS,game72,331.68,333.68,A duck!,id131,3,S,NA,A duck
yubEzRSKnPkFZDJWS,game72,333.68,334.68,Alright.,R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,334.68,338.68,I want to do bubble popping,id132,3,L,NA,NA
yubEzRSKnPkFZDJWS,game72,338.68,339.68,Okay.,R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,339.68,341.84,"Oh, but now we're playing the guessing part.",R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,341.84,343.68,"So did you hear what [id131] said, [id132]?",R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,343.68,346.68,Duck,id131,3,S,NA,NA
yubEzRSKnPkFZDJWS,game72,343.68,346.68,A key.,id132,3,L,NA,NA
yubEzRSKnPkFZDJWS,game72,343.68,346.68,Duckie,id131,3,S,NA,NA
yubEzRSKnPkFZDJWS,game72,346.68,348.68,"Alright, yeah.",R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,348.68,350.68,So do you want to tap that on your screen?,R,3,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,350.68,353.68,A key.,id132,3,L,NA,NA
yubEzRSKnPkFZDJWS,game72,353.68,356.68,"Oh, it's okay. That was wrong, but it's okay.",R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,356.68,358.68,You have other times to get it.,R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,358.68,359.68,Try again.,id132,4,S,NA,NA
yubEzRSKnPkFZDJWS,game72,359.68,360.68,Exactly you can try again,R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,360.68,361.68,A key.,id132,4,S,NA,A key
yubEzRSKnPkFZDJWS,game72,361.68,362.68,Okay.,R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,362.68,364.68,Did you hear what [id132] said?,R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,364.68,366.68,"What do you see in the black box, [id132]?",R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,366.68,368.68,A key.,id132,4,S,NA,NA
yubEzRSKnPkFZDJWS,game72,368.68,369.68,Okay.,R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,369.68,371.68,What is a key?,id131,4,L,NA,NA
yubEzRSKnPkFZDJWS,game72,371.68,373.68,Just try your best to guess which one,R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,373.68,374.68,Which one?,id131,4,L,NA,NA
yubEzRSKnPkFZDJWS,game72,374.68,375.68,This one?,id131,4,L,NA,NA
yubEzRSKnPkFZDJWS,game72,375.68,376.68,A key.,id132,4,S,NA,NA
yubEzRSKnPkFZDJWS,game72,376.68,377.68,"I can't tell you, but you can try your best to guess.",R,4,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,377.68,378.68,A key.,id132,4,S,NA,NA
yubEzRSKnPkFZDJWS,game72,378.68,379.68,"Great job, that was right.",R,5,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,379.68,380.68,Yay!,id131,5,S,NA,NA
yubEzRSKnPkFZDJWS,game72,380.68,381.68,Yay!,R,5,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,381.68,382.68,Okay.,R,5,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,382.68,384.68,Now do you want to say what you've seen the black box?,R,5,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,384.68,386.68,This one got,id131,5,S,NA,NA
yubEzRSKnPkFZDJWS,game72,386.68,387.68,But what do you see in the black box?,R,5,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,387.68,388.68,A key. A key. A key,id132,5,L,NA,N/A
yubEzRSKnPkFZDJWS,game72,388.68,390.92,"Oh, let's not tap.",R,5,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,390.92,394.92,"Okay, we're not gonna tap until [id131] tells us okay?",R,6,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,390.92,394.92,Yay!,id132,6,S,NA,NA
yubEzRSKnPkFZDJWS,game72,394.92,396.44,"Oh, all right.",R,6,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,396.44,398.44,"Now, do you want to say we see black box?",R,6,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,398.44,399.44,A person!,id132,6,S,NA,A person
yubEzRSKnPkFZDJWS,game72,399.44,400.44,Okay.,R,6,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,400.44,401.44,A person. A person!,id132,6,S,NA,NA
yubEzRSKnPkFZDJWS,game72,401.44,402.44,Which one? This one?,id131,6,L,NA,NA
yubEzRSKnPkFZDJWS,game72,402.44,403.44,It's a person.,id132,6,S,NA,NA
yubEzRSKnPkFZDJWS,game72,403.44,404.44,It's a person.,id132,6,S,NA,NA
yubEzRSKnPkFZDJWS,game72,404.44,405.44,It's a person. person. person.,id132,6,S,NA,NA
yubEzRSKnPkFZDJWS,game72,405.44,407.44,But this one...,id131,6,L,NA,NA
yubEzRSKnPkFZDJWS,game72,407.44,409.44,A person.,id132,6,S,NA,NA
yubEzRSKnPkFZDJWS,game72,409.44,410.44,Good job.,R,6,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,410.44,412.44,A person.,id132,6,S,NA,NA
yubEzRSKnPkFZDJWS,game72,412.44,415.02,"Okay, now, do you want to see what you see in the black box?",R,7,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,415.02,417.26,Let's not tap until [id131] tells us what he sees.,R,7,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,417.26,418.02,"[id132], okay?",R,7,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,418.02,420.48,What is it?,id132,7,L,NA,NA
yubEzRSKnPkFZDJWS,game72,420.48,423.66,"So yeah, just try your best to say what that is.",R,7,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,423.66,424.46,"Oh, you're not going to tap it.",R,7,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,424.46,428.38,Do you want to tell [id132] what you see?,R,7,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,428.38,430.66,"This one, an airplane.",id131,7,S,NA,An airplane
yubEzRSKnPkFZDJWS,game72,430.66,431.26,Okay.,R,7,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,433.26,434.58,Airplane.,id132,7,L,NA,NA
yubEzRSKnPkFZDJWS,game72,434.58,435.46,Airplane.,id132,7,L,NA,NA
yubEzRSKnPkFZDJWS,game72,435.46,437.58,Airplane.,id132,7,L,NA,NA
yubEzRSKnPkFZDJWS,game72,437.58,439.18,"Oh, that was wrong.",R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,439.18,441.06,"But it's okay, you can try again",R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,441.06,441.26,Wrong. Yeah it's wrong,id132,8,S,NA,NA
yubEzRSKnPkFZDJWS,game72,441.26,443.18,"Remember, try your best to guess.",R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,443.18,444.18,Try your best!,id131,8,L,NA,NA
yubEzRSKnPkFZDJWS,game72,444.18,445.18,Okay.,R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,445.18,446.18,A person again.,id132,8,S,NA,A person
yubEzRSKnPkFZDJWS,game72,446.18,447.18,Okay.,R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,448.18,449.18,"Bop, Bop. Bop",id132,8,S,NA,NA
yubEzRSKnPkFZDJWS,game72,449.18,450.18,Which one?,id131,8,L,NA,NA
yubEzRSKnPkFZDJWS,game72,449.18,450.18,B b b bop bop bop bop bop,id132,8,S,NA,NA
yubEzRSKnPkFZDJWS,game72,450.18,451.18,This one?,id131,8,L,NA,NA
yubEzRSKnPkFZDJWS,game72,451.18,453.18,"I can't tell you, but did you hear what he said?",R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,453.18,454.18,Bop. Bop. Bop. Bop,id132,8,S,NA,NA
yubEzRSKnPkFZDJWS,game72,454.18,457.18,"Do you want to say it again, [id132]?",R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,457.18,459.18,A person again.,id132,8,S,NA,NA
yubEzRSKnPkFZDJWS,game72,459.18,460.18,Okay.,R,8,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,460.18,461.18,Nice job.,R,10,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,461.18,463.18,You guessed right,R,10,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,463.18,466.18,This one is good.,id131,10,S,NA,NA
yubEzRSKnPkFZDJWS,game72,466.18,468.18,But- But this one's bad,id131,10,S,NA,NA
yubEzRSKnPkFZDJWS,game72,470.18,472.18,There's two persons.,id132,10,L,NA,NA
yubEzRSKnPkFZDJWS,game72,472.18,475.42,"Okay, do you want to say which one you see in the box, [id131]?",R,10,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,475.42,477.5,"Um, a person.",id131,10,S,NA,A person
yubEzRSKnPkFZDJWS,game72,477.5,480.18,"Okay. Do you want to tap that, [id132]?",R,10,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,480.18,482.94,Nice job.,R,11,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,482.94,483.94,Mm-hmm.,id132,11,S,NA,NA
yubEzRSKnPkFZDJWS,game72,483.94,488.94,"All right, do you want to say what you see in the black box?",R,11,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,488.94,489.94,Dit. dit. a boat!,id132,11,S,NA,A boat
yubEzRSKnPkFZDJWS,game72,489.94,490.94,A boat,id132,11,S,NA,NA
yubEzRSKnPkFZDJWS,game72,489.94,490.94,"Did you hear that, [id131]? Aw smurphy is happy",R,11,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,490.94,491.94,A boat. a big big boat,id132,11,S,NA,NA
yubEzRSKnPkFZDJWS,game72,491.94,492.94,A person in a boat.,id132,11,S,NA,NA
yubEzRSKnPkFZDJWS,game72,492.94,494.94,A person in a boat.,id132,11,S,NA,NA
yubEzRSKnPkFZDJWS,game72,492.94,494.94,That one?,id131,11,L,NA,NA
yubEzRSKnPkFZDJWS,game72,494.94,495.94,A person in a boat.,id132,11,S,NA,NA
yubEzRSKnPkFZDJWS,game72,494.94,495.94,Do you hear what he's saying?,R,11,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,495.94,496.94,A person in a boat.,id132,11,S,NA,NA
yubEzRSKnPkFZDJWS,game72,500.1,500.58,Yay!,T,11,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,501.1,501.78,Nice job.,R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,502.12,503.34,Person in a boat.,id132,12,L,NA,NA
yubEzRSKnPkFZDJWS,game72,504.34,505.64,"Oh, let's pass Smurphy.",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,506.1,506.9,"Look, look.",id132,12,L,NA,NA
yubEzRSKnPkFZDJWS,game72,507.16,507.3,Okay.,R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,507.88,509.24,"All right, so you want to say, you see in the black box?",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,509.7,510.72,"Um, this one.",id131,12,S,NA,NA
yubEzRSKnPkFZDJWS,game72,511.3,515.74,"Oh, but he, do you want to say more just, like, so that [id132] can guess?",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,516.32,517.04,What's this?,id131,12,S,NA,NA
yubEzRSKnPkFZDJWS,game72,517.54,519.08,Just try your best to say it.,R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,519.26,522.18,"Hot, pop, pop, pop, bo, bo, bo, po.",id132,12,L,NA,NA
yubEzRSKnPkFZDJWS,game72,522.18,524.08,"Oh, let's be nice to Smurphy.",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,524.08,525.18,"You can try your best, [id131].",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,525.18,526.18,Just...,R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,526.18,527.18,"Um, why...",id131,12,S,NA,NA
yubEzRSKnPkFZDJWS,game72,527.18,529.18,Fall over the edge... Fall over the edge,id132,12,L,NA,NA
yubEzRSKnPkFZDJWS,game72,529.18,534.18,"I can't help you, but do you want to give [id132] any clues or hints as to what it is?",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,534.18,535.18,Fall over the edge. Fall over the edge,id132,12,L,NA,NA
yubEzRSKnPkFZDJWS,game72,534.18,535.18,Yeah.,id131,12,S,NA,NA
yubEzRSKnPkFZDJWS,game72,535.18,536.18,All right.,R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,536.18,538.18,Just try your best to think of anything.,R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,536.18,538.18,Bop bop... bop,id132,12,L,NA,NA
yubEzRSKnPkFZDJWS,game72,538.18,539.18,Um...,id131,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,539.18,549.18,"Um, it's kind of looks like a...",id131,12,S,NA,NA
yubEzRSKnPkFZDJWS,game72,539.18,549.18,T... Tail haha,id132,12,L,NA,NA
yubEzRSKnPkFZDJWS,game72,549.18,551.18,Tail?,id131,12,S,NA,NA
yubEzRSKnPkFZDJWS,game72,551.18,556.18,Is that what you think it is?,R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,556.18,557.18,No?,id131,12,S,NA,NA
yubEzRSKnPkFZDJWS,game72,557.18,560.18,"Oh, well, you can just try your best to say what you think is.",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,560.18,561.18,Tail?,id131,12,S,NA,Tail
yubEzRSKnPkFZDJWS,game72,561.18,563.18,"Okay, well.",R,12,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,563.18,569.18,"Nice, you guessed it right.",R,14,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,563.18,569.18,Ha... I saw it get a point!,id132,14,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,569.18,572.18,Now me!,id132,14,S,NA,NA
yubEzRSKnPkFZDJWS,game72,572.18,575.18,So what do you see in the black box?,R,14,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,575.18,576.18,A person.,id132,14,S,NA,A person
yubEzRSKnPkFZDJWS,game72,576.18,577.18,Okay.,R,14,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,577.18,578.18,A person.,id132,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,578.18,580.18,Nice.,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,580.18,585.18,What do you see in the black box?,R,15,NA,NA,A person
yubEzRSKnPkFZDJWS,game72,585.18,587.18,"Um, a person.",id131,15,S,NA,NA
yubEzRSKnPkFZDJWS,game72,587.18,589.18,Nice.,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,590.18,597.18,I see... poonkin nimbat,id132,16,S,NA,NA
yubEzRSKnPkFZDJWS,game72,597.18,598.18,"Um, away.",id131,16,L,NA,NA
yubEzRSKnPkFZDJWS,game72,598.18,600.18,Away. Away. Away.,id132,16,S,NA,NA
yubEzRSKnPkFZDJWS,game72,600.18,604.18,"Is that what, is that what you black box, [id132]?",R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,604.18,606.18,"Yeah, yeah.",id132,16,S,NA,NA
yubEzRSKnPkFZDJWS,game72,606.18,608.18,Do you want to repeat it for [id131]?,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,608.18,609.18,Yeah.,id132,16,S,NA,NA
yubEzRSKnPkFZDJWS,game72,609.18,611.18,Do you want to say it again for [id131]?,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,611.18,612.18,A box.,id132,16,S,NA,NA
yubEzRSKnPkFZDJWS,game72,612.18,615.18,A box? What do you see inside of the box?,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,615.18,617.18,Hilly! Hooray!,id132,16,S,NA,Hilly
yubEzRSKnPkFZDJWS,game72,617.18,624.18,"Okay, do you want to try your best to guess, [id131]?",R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,624.18,625.18,"Okay, this one?",id131,16,L,NA,NA
yubEzRSKnPkFZDJWS,game72,625.18,628.18,"I can't help you, but that's what you think.",id131,16,L,NA,NA
yubEzRSKnPkFZDJWS,game72,628.18,629.18,Okay.,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,629.18,630.18,Good job.,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,630.18,633.18,Now you do!,id132,15,L,NA,NA
yubEzRSKnPkFZDJWS,game72,633.18,634.18,I want to go.,id131,15,S,NA,NA
yubEzRSKnPkFZDJWS,game72,634.18,636.18,"Oh, you want to go?",R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,636.18,637.18,Yeah.,id131,15,S,NA,NA
yubEzRSKnPkFZDJWS,game72,637.18,639.18,Okay. The game's almost finished. Are you sure?,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,639.18,640.18,Okay.,id131,15,S,NA,NA
yubEzRSKnPkFZDJWS,game72,640.18,641.18,Okay.,id131,15,S,NA,NA
yubEzRSKnPkFZDJWS,game72,641.18,642.18,Huh?,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,642.18,644.18,Okay.,id131,15,S,NA,NA
yubEzRSKnPkFZDJWS,game72,644.18,645.18,Okay.,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,645.18,646.18,"Just let me know. If you want to leave, then that's okay.",R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,646.18,650.34,and that's okay but you want to finish the game and that's also okay,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,650.34,660.34,what do you see inside the black box,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,650.34,660.34,um a airplane,id131,15,S,NA,An airplane
yubEzRSKnPkFZDJWS,game72,650.34,660.34,okay do you want tap that?,R,15,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,650.34,660.34,oh that's okay,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,660.34,670.34,Now my turn! a person a person pop pop pop a person!,id132,16,S,NA,NA
yubEzRSKnPkFZDJWS,game72,660.34,670.34,okay,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,660.34,670.34,Which one !?,id131,16,L,NA,NA
yubEzRSKnPkFZDJWS,game72,660.34,670.34,A person,id132,16,S,NA,A person
yubEzRSKnPkFZDJWS,game72,670.34,674.58,You want to tap that?,R,16,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,670.34,674.58,Okay,id131,16,L,NA,NA
yubEzRSKnPkFZDJWS,game72,674.58,675.58,Good job.,R,17,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,675.58,678.58,"Hey, I forgot to do that one.",id132,17,L,NA,NA
yubEzRSKnPkFZDJWS,game72,678.58,680.58,"Oh, wait, you have the black box.",R,17,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,680.58,681.58,Sorry.,R,17,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,681.58,683.58,Do you want to try to say what you see in the black box?,R,17,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,683.58,685.58,"Um, away.",id131,17,S,NA,Away
yubEzRSKnPkFZDJWS,game72,685.58,686.58,"Oh, okay.",R,17,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,686.58,687.58,Away?,id132,17,L,NA,NA
yubEzRSKnPkFZDJWS,game72,687.58,688.58,Mm-hmm.,R,17,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,688.58,690.58,Do you want to guess that?,R,17,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,690.58,692.58,"Oh, that's okay.",R,18,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,692.58,693.58,Wrong! Yuck,id131,18,L,NA,NA
yubEzRSKnPkFZDJWS,game72,693.58,694.58,That's okay. I need black,id132,18,S,NA,NA
yubEzRSKnPkFZDJWS,game72,694.58,695.58,All right.,R,18,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,695.58,697.58,"All right, do you want to say what you see in the black box?",R,18,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,697.58,698.58,"Uh,.. boat.",id132,18,S,NA,Boat
yubEzRSKnPkFZDJWS,game72,698.58,703.58,pop pop.,id132,18,S,NA,NA
yubEzRSKnPkFZDJWS,game72,698.58,703.58,boat?,id131,18,L,NA,NA
yubEzRSKnPkFZDJWS,game72,698.58,703.58,Yeah a boat. pop. pop.,id132,18,S,NA,NA
yubEzRSKnPkFZDJWS,game72,703.58,704.58,Yay!,T,18,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,704.58,705.58,Nice job.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,705.58,710.58,"Okay, now it's your turn.",id132,19,L,NA,NA
yubEzRSKnPkFZDJWS,game72,710.58,711.58,Okay.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,711.58,713.58,We already start.,id132,19,L,NA,NA
yubEzRSKnPkFZDJWS,game72,713.58,717.58,"Uh uh. Um, um a person?",id131,19,S,NA,A person
yubEzRSKnPkFZDJWS,game72,717.58,720.58,"Okay, do you wanna guess that?",R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,717.58,720.58,pop,id132,19,L,NA,NA
yubEzRSKnPkFZDJWS,game72,720.58,724.58,"Is that what you guess?  oh that was wrong, but that's okay!",R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,724.58,727.58,Oh well.,id132,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,727.58,729.58,A person?,id131,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,729.58,733.58,Oh.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,733.58,734.58,Oh.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,734.58,738.58,What is your iPad stuck?,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,738.58,740.58,Yes.,id131,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,740.58,744.58,What we do?,id132,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,744.58,746.58,A purse?,id132,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,746.58,750.58,Which one?,id131,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,750.58,753.58,"Um, his iPad got stuck.",R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,753.58,754.58,Sorry.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,754.58,756.58,Okay.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,756.58,757.58,Okay.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,757.58,760.26,"Okay, you guys finished the game.",R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,760.26,761.26,Great job.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,761.26,762.26,Thank you so much.,R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,762.26,764.46,"All right, now we can go back to the classroom.",R,19,NA,NA,NA
yubEzRSKnPkFZDJWS,game72,764.46,769.58,"Peech, bichwitchee.",id132,19,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,0,5,"Alright, and now if you ever want to leave the game room, just let me know, okay?",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,5,6,Okay.,id134,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,6,7,Alright.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,7,9,But I think we're gonna finish.,id133,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,9,10,Yeah.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,10,11,Yeah.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,11,13,"Let's, I think it's a fun game, so yeah.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,13,21,"So today we're gonna be playing a matching game, but before that, we're gonna practice touching our screens and play the game with popping bubbles.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,21,26,So you can press the blue button on your screen and then pop all of the bubbles that you see.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,26,27,Okay.,id134,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,27,28,Done.,id133,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,28,30,"Nice, you can help the yellow ones too.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,30,32,"Done, done, done.",id133,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,32,35,"Wow, you guys are really fast on popping bubbles.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,35,36,Good job.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,36,37,Done.,id134,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,37,38,Done.,id133,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,38,39,"Nice, thats Smurphy right there.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,39,40,"Great job, guys.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,40,41,Thank you.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,41,44,"Okay, now I'm going to explain the matching game.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,44,47,"So in the matching game, it's your job to help my friend Smurphy.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,47,48,This is Smurphy.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,48,49,Do you want to say hi?,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,49,50,Hi.,id133,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,50,53.5,"On your screen, you'll each se two pictures. For One of you, you'll see a picture inside of a black box.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,53.5,59.2,It's Smurphy's job to guess which picture is inside of the black box and he needs your help.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,59.2,64.6,"If you have the black box on your screen, you're the teller, and it is your job to tell",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,64.6,67.3,the other person what you see in the black box.,R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,67.3,70.4,"So this person would say, banana.",R,NA,NA,NA,NA
GdxgdDaNrmnpHhnSc,game73,70.4,76.8,"Now, if you're the guesser, it is your job to guess what the other person is saying so that you can guess for Smurphy.",R,NA,NA,NA,NA
